Año;Trimestre;Valor;Régimen;CPRO;Provincia;Comunidad_Autónoma;CODAUTO
2019;3;1157.5;Protegida;;Total CCAA;País Vasco;16
2020;3;1139.8;Protegida;;Total CCAA;País Vasco;16
2021;3;1131.1;Protegida;;Total CCAA;País Vasco;16
2022;3;1123.6;Protegida;;Total CCAA;País Vasco;16
2023;3;1115.4;Protegida;;Total CCAA;País Vasco;16
2024;3;1115.4;Protegida;;Total CCAA;País Vasco;16
2025;3;1141.5;Protegida;;Total CCAA;País Vasco;16
2026;2;;Protegida;;Total CCAA;;
2005;3;863.3;Protegida;;Total CCAA;Murcia, Region de;
2006;3;898.4;Protegida;;Total CCAA;Murcia, Region de;
2007;3;966.5;Protegida;;Total CCAA;Murcia, Region de;
2008;3;1039.57;Protegida;;Total CCAA;Murcia, Region de;
2009;3;1059.6;Protegida;;Total CCAA;Murcia, Region de;
2010;3;1092.4;Protegida;;Total CCAA;Murcia, Region de;
2011;3;1055.2;Protegida;;Total CCAA;Murcia, Region de;
2012;3;1028.8;Protegida;;Total CCAA;Murcia, Region de;
2013;3;1004.3;Protegida;;Total CCAA;Murcia, Region de;
2014;3;986.7;Protegida;;Total CCAA;Murcia, Region de;
2015;3;971.3;Protegida;;Total CCAA;Murcia, Region de;
2016;3;986.3;Protegida;;Total CCAA;Murcia, Region de;
2017;3;976.8;Protegida;;Total CCAA;Murcia, Region de;
2018;3;988;Protegida;;Total CCAA;Murcia, Region de;
2019;3;982.6;Protegida;;Total CCAA;Murcia, Region de;
2020;3;983.9;Protegida;;Total CCAA;Murcia, Region de;
2021;3;995.1;Protegida;;Total CCAA;Murcia, Region de;
2022;3;982.4;Protegida;;Total CCAA;Murcia, Region de;
2023;3;989.4;Protegida;;Total CCAA;Murcia, Region de;
2024;3;992.6;Protegida;;Total CCAA;Murcia, Region de;
2025;3;1028.5;Protegida;;Total CCAA;Murcia, Region de;
2005;4;909.9;Protegida;;Total CCAA;Murcia, Region de;
2006;4;912;Protegida;;Total CCAA;Murcia, Region de;
2007;4;997.4;Protegida;;Total CCAA;Murcia, Region de;
2008;4;1065.2;Protegida;;Total CCAA;Murcia, Region de;
2009;4;1073.1;Protegida;;Total CCAA;Murcia, Region de;
2010;4;1106.6;Protegida;;Total CCAA;Murcia, Region de;
2011;4;1056.7;Protegida;;Total CCAA;Murcia, Region de;
2012;4;1000.6;Protegida;;Total CCAA;Murcia, Region de;
2013;4;987.8;Protegida;;Total CCAA;Murcia, Region de;
2014;4;983.9;Protegida;;Total CCAA;Murcia, Region de;
2015;4;989.5;Protegida;;Total CCAA;Murcia, Region de;
2016;4;989.1;Protegida;;Total CCAA;Murcia, Region de;
2017;4;976.5;Protegida;;Total CCAA;Murcia, Region de;
2018;4;985.9;Protegida;;Total CCAA;Murcia, Region de;
2019;4;985.4;Protegida;;Total CCAA;Murcia, Region de;
2020;4;986.7;Protegida;;Total CCAA;Murcia, Region de;
2021;4;992.5;Protegida;;Total CCAA;Murcia, Region de;
2022;4;994.1;Protegida;;Total CCAA;Murcia, Region de;
2023;4;996.1;Protegida;;Total CCAA;Murcia, Region de;
2024;4;997.2;Protegida;;Total CCAA;Murcia, Region de;
2025;4;1022.5;Protegida;;Total CCAA;Murcia, Region de;
2005;1;887;Protegida;;Total CCAA;Murcia, Region de;
2006;1;926.5;Protegida;;Total CCAA;Murcia, Region de;
2007;1;926.5;Protegida;;Total CCAA;Murcia, Region de;
2008;1;1014.1;Protegida;;Total CCAA;Murcia, Region de;
2009;1;1070.78;Protegida;;Total CCAA;Murcia, Region de;
2010;1;1072.2;Protegida;;Total CCAA;Murcia, Region de;
2011;1;1064.2;Protegida;;Total CCAA;Murcia, Region de;
2012;1;1030.8;Protegida;;Total CCAA;Murcia, Region de;
2013;1;992.8;Protegida;;Total CCAA;Murcia, Region de;
2014;1;986;Protegida;;Total CCAA;Murcia, Region de;
2015;1;973;Protegida;;Total CCAA;Murcia, Region de;
2016;1;983.1;Protegida;;Total CCAA;Murcia, Region de;
2017;1;993;Protegida;;Total CCAA;Murcia, Region de;
2018;1;992.1;Protegida;;Total CCAA;Murcia, Region de;
2019;1;990.2;Protegida;;Total CCAA;Murcia, Region de;
2020;1;991.6;Protegida;;Total CCAA;Murcia, Region de;
2021;1;986.1;Protegida;;Total CCAA;Murcia, Region de;
2022;1;991.6;Protegida;;Total CCAA;Murcia, Region de;
2023;1;998.3;Protegida;;Total CCAA;Murcia, Region de;
2024;1;992.3;Protegida;;Total CCAA;Murcia, Region de;
2025;1;999.3;Protegida;;Total CCAA;Murcia, Region de;
2026;1;1027.6;Protegida;;Total CCAA;Murcia, Region de;
2005;2;889.7;Protegida;;Total CCAA;Murcia, Region de;
2006;2;917.2;Protegida;;Total CCAA;Murcia, Region de;
2007;2;952.3;Protegida;;Total CCAA;Murcia, Region de;
2008;2;996.2;Protegida;;Total CCAA;Murcia, Region de;
2009;2;1058.2;Protegida;;Total CCAA;Murcia, Region de;
2010;2;1086;Protegida;;Total CCAA;Murcia, Region de;
2011;2;1061.4;Protegida;;Total CCAA;Murcia, Region de;
2012;2;1046.4;Protegida;;Total CCAA;Murcia, Region de;
2013;2;1009.1;Protegida;;Total CCAA;Murcia, Region de;
2014;2;985.3;Protegida;;Total CCAA;Murcia, Region de;
2015;2;963.2;Protegida;;Total CCAA;Murcia, Region de;
2016;2;979.4;Protegida;;Total CCAA;Murcia, Region de;
2017;2;991.8;Protegida;;Total CCAA;Murcia, Region de;
2018;2;993.9;Protegida;;Total CCAA;Murcia, Region de;
2019;2;985.3;Protegida;;Total CCAA;Murcia, Region de;
2020;2;976.2;Protegida;;Total CCAA;Murcia, Region de;
2021;2;986.9;Protegida;;Total CCAA;Murcia, Region de;
2022;2;990.2;Protegida;;Total CCAA;Murcia, Region de;
2023;2;980;Protegida;;Total CCAA;Murcia, Region de;
2024;2;996.1;Protegida;;Total CCAA;Murcia, Region de;
2025;2;1019;Protegida;;Total CCAA;Murcia, Region de;
2026;2;1030.4;Protegida;;Total CCAA;Murcia, Region de;
1995;3;429.7;Libre;;Total CCAA;Murcia, Region de;
1996;3;433.4;Libre;;Total CCAA;Murcia, Region de;
1997;3;445.8;Libre;;Total CCAA;Murcia, Region de;
1998;3;479.3;Libre;;Total CCAA;Murcia, Region de;
1999;3;511.6;Libre;;Total CCAA;Murcia, Region de;
2000;3;586.1;Libre;;Total CCAA;Murcia, Region de;
2001;3;679.3;Libre;;Total CCAA;Murcia, Region de;
2002;3;801;Libre;;Total CCAA;Murcia, Region de;
2003;3;945;Libre;;Total CCAA;Murcia, Region de;
2004;3;1192.1;Libre;;Total CCAA;Murcia, Region de;
2005;3;1344.9;Libre;;Total CCAA;Murcia, Region de;
2006;3;1456.6;Libre;;Total CCAA;Murcia, Region de;
2007;3;1611.9;Libre;;Total CCAA;Murcia, Region de;
2008;3;1603.2;Libre;;Total CCAA;Murcia, Region de;
2009;3;1382.2;Libre;;Total CCAA;Murcia, Region de;
2010;3;1361;Libre;;Total CCAA;Murcia, Region de;
2011;3;1248.5;Libre;;Total CCAA;Murcia, Region de;
2012;3;1129.1;Libre;;Total CCAA;Murcia, Region de;
2013;3;1048.5;Libre;;Total CCAA;Murcia, Region de;
2014;3;993.7;Libre;;Total CCAA;Murcia, Region de;
2015;3;988.6;Libre;;Total CCAA;Murcia, Region de;
2016;3;984.2;Libre;;Total CCAA;Murcia, Region de;
2017;3;967.9;Libre;;Total CCAA;Murcia, Region de;
2018;3;963.1;Libre;;Total CCAA;Murcia, Region de;
2019;3;989.3;Libre;;Total CCAA;Murcia, Region de;
2020;3;957.7;Libre;;Total CCAA;Murcia, Region de;
2021;3;985.8;Libre;;Total CCAA;Murcia, Region de;
2022;3;1030.5;Libre;;Total CCAA;Murcia, Region de;
2023;3;1054.7;Libre;;Total CCAA;Murcia, Region de;
2024;3;1095.3;Libre;;Total CCAA;Murcia, Region de;
2025;3;1216.3;Libre;;Total CCAA;Murcia, Region de;
1995;4;428.4;Libre;;Total CCAA;Murcia, Region de;
1996;4;433.4;Libre;;Total CCAA;Murcia, Region de;
1997;4;450.8;Libre;;Total CCAA;Murcia, Region de;
1998;4;489.3;Libre;;Total CCAA;Murcia, Region de;
1999;4;521.6;Libre;;Total CCAA;Murcia, Region de;
2000;4;596.1;Libre;;Total CCAA;Murcia, Region de;
2001;4;699.1;Libre;;Total CCAA;Murcia, Region de;
2002;4;837;Libre;;Total CCAA;Murcia, Region de;
2003;4;987.2;Libre;;Total CCAA;Murcia, Region de;
2004;4;1246.8;Libre;;Total CCAA;Murcia, Region de;
2005;4;1392;Libre;;Total CCAA;Murcia, Region de;
2006;4;1496.4;Libre;;Total CCAA;Murcia, Region de;
2007;4;1618.1;Libre;;Total CCAA;Murcia, Region de;
2008;4;1523.7;Libre;;Total CCAA;Murcia, Region de;
2009;4;1351.1;Libre;;Total CCAA;Murcia, Region de;
2010;4;1327.5;Libre;;Total CCAA;Murcia, Region de;
2011;4;1231;Libre;;Total CCAA;Murcia, Region de;
2012;4;1059.1;Libre;;Total CCAA;Murcia, Region de;
2013;4;1005.6;Libre;;Total CCAA;Murcia, Region de;
2014;4;997.6;Libre;;Total CCAA;Murcia, Region de;
2015;4;996.3;Libre;;Total CCAA;Murcia, Region de;
2016;4;970.3;Libre;;Total CCAA;Murcia, Region de;
2017;4;990.1;Libre;;Total CCAA;Murcia, Region de;
2018;4;976.9;Libre;;Total CCAA;Murcia, Region de;
2019;4;974;Libre;;Total CCAA;Murcia, Region de;
2020;4;977.6;Libre;;Total CCAA;Murcia, Region de;
2021;4;1027.1;Libre;;Total CCAA;Murcia, Region de;
2022;4;1025.6;Libre;;Total CCAA;Murcia, Region de;
2023;4;1095.4;Libre;;Total CCAA;Murcia, Region de;
2024;4;1132;Libre;;Total CCAA;Murcia, Region de;
2025;4;1264;Libre;;Total CCAA;Murcia, Region de;
1995;1;425.9;Libre;;Total CCAA;Murcia, Region de;
1996;1;424.7;Libre;;Total CCAA;Murcia, Region de;
1997;1;437.1;Libre;;Total CCAA;Murcia, Region de;
1998;1;464.4;Libre;;Total CCAA;Murcia, Region de;
1999;1;491.8;Libre;;Total CCAA;Murcia, Region de;
2000;1;546.4;Libre;;Total CCAA;Murcia, Region de;
2001;1;620.9;Libre;;Total CCAA;Murcia, Region de;
2002;1;715.3;Libre;;Total CCAA;Murcia, Region de;
2003;1;848.1;Libre;;Total CCAA;Murcia, Region de;
2004;1;1061.7;Libre;;Total CCAA;Murcia, Region de;
2005;1;1241.8;Libre;;Total CCAA;Murcia, Region de;
2006;1;1402;Libre;;Total CCAA;Murcia, Region de;
2007;1;1533.6;Libre;;Total CCAA;Murcia, Region de;
2008;1;1614.3;Libre;;Total CCAA;Murcia, Region de;
2009;1;1445.5;Libre;;Total CCAA;Murcia, Region de;
2010;1;1372.2;Libre;;Total CCAA;Murcia, Region de;
2011;1;1267.9;Libre;;Total CCAA;Murcia, Region de;
2012;1;1185.5;Libre;;Total CCAA;Murcia, Region de;
2013;1;1057;Libre;;Total CCAA;Murcia, Region de;
2014;1;993.9;Libre;;Total CCAA;Murcia, Region de;
2015;1;980.5;Libre;;Total CCAA;Murcia, Region de;
2016;1;988.8;Libre;;Total CCAA;Murcia, Region de;
2017;1;973.7;Libre;;Total CCAA;Murcia, Region de;
2018;1;990.5;Libre;;Total CCAA;Murcia, Region de;
2019;1;1003.1;Libre;;Total CCAA;Murcia, Region de;
2020;1;982.6;Libre;;Total CCAA;Murcia, Region de;
2021;1;981.1;Libre;;Total CCAA;Murcia, Region de;
2022;1;1044.9;Libre;;Total CCAA;Murcia, Region de;
2023;1;1048.6;Libre;;Total CCAA;Murcia, Region de;
2024;1;1101.7;Libre;;Total CCAA;Murcia, Region de;
2025;1;1173.3;Libre;;Total CCAA;Murcia, Region de;
2026;1;1330.2;Libre;;Total CCAA;Murcia, Region de;
1995;2;421;Libre;;Total CCAA;Murcia, Region de;
1996;2;428.4;Libre;;Total CCAA;Murcia, Region de;
1997;2;442.1;Libre;;Total CCAA;Murcia, Region de;
1998;2;470.6;Libre;;Total CCAA;Murcia, Region de;
1999;2;514.1;Libre;;Total CCAA;Murcia, Region de;
2000;2;565;Libre;;Total CCAA;Murcia, Region de;
2001;2;658.2;Libre;;Total CCAA;Murcia, Region de;
2002;2;752.5;Libre;;Total CCAA;Murcia, Region de;
2003;2;878;Libre;;Total CCAA;Murcia, Region de;
2004;2;1115.1;Libre;;Total CCAA;Murcia, Region de;
2005;2;1326.2;Libre;;Total CCAA;Murcia, Region de;
2006;2;1441.7;Libre;;Total CCAA;Murcia, Region de;
2007;2;1578.3;Libre;;Total CCAA;Murcia, Region de;
2008;2;1588.7;Libre;;Total CCAA;Murcia, Region de;
2009;2;1405;Libre;;Total CCAA;Murcia, Region de;
2010;2;1356;Libre;;Total CCAA;Murcia, Region de;
2011;2;1242.3;Libre;;Total CCAA;Murcia, Region de;
2012;2;1172.5;Libre;;Total CCAA;Murcia, Region de;
2013;2;1062.3;Libre;;Total CCAA;Murcia, Region de;
2014;2;1001.2;Libre;;Total CCAA;Murcia, Region de;
2015;2;987.9;Libre;;Total CCAA;Murcia, Region de;
2016;2;984.5;Libre;;Total CCAA;Murcia, Region de;
2017;2;971.4;Libre;;Total CCAA;Murcia, Region de;
2018;2;985.8;Libre;;Total CCAA;Murcia, Region de;
2019;2;997.4;Libre;;Total CCAA;Murcia, Region de;
2020;2;948.3;Libre;;Total CCAA;Murcia, Region de;
2021;2;1000;Libre;;Total CCAA;Murcia, Region de;
2022;2;1016.4;Libre;;Total CCAA;Murcia, Region de;
2023;2;1030.9;Libre;;Total CCAA;Murcia, Region de;
2024;2;1098.5;Libre;;Total CCAA;Murcia, Region de;
2025;2;1185;Libre;;Total CCAA;Murcia, Region de;
2026;2;1350.1;Libre;;Total CCAA;Murcia, Region de;
2005;3;931.8;Protegida;;Total CCAA;Total nacional;
2006;3;1000.2;Protegida;;Total CCAA;Total nacional;
2007;3;1053.6;Protegida;;Total CCAA;Total nacional;
2008;3;1123.4;Protegida;;Total CCAA;Total nacional;
2009;3;1114.3;Protegida;;Total CCAA;Total nacional;
2010;3;1148.4;Protegida;;Total CCAA;Total nacional;
2011;3;1158.1;Protegida;;Total CCAA;Total nacional;
2012;3;1141.7;Protegida;;Total CCAA;Total nacional;
2013;3;1113.8;Protegida;;Total CCAA;Total nacional;
2014;3;1097.5;Protegida;;Total CCAA;Total nacional;
2015;3;1096.5;Protegida;;Total CCAA;Total nacional;
2016;3;1108.3;Protegida;;Total CCAA;Total nacional;
2017;3;1130.8;Protegida;;Total CCAA;Total nacional;
2018;3;1127.3;Protegida;;Total CCAA;Total nacional;
2019;3;1123.9;Protegida;;Total CCAA;Total nacional;
2020;3;1135.4;Protegida;;Total CCAA;Total nacional;
2021;3;1145.9;Protegida;;Total CCAA;Total nacional;
2022;3;1136;Protegida;;Total CCAA;Total nacional;
2023;3;1164.6;Protegida;;Total CCAA;Total nacional;
2024;3;1167.8;Protegida;;Total CCAA;Total nacional;
2025;3;1195.7;Protegida;;Total CCAA;Total nacional;
2005;4;945;Protegida;;Total CCAA;Total nacional;
2006;4;1015.7;Protegida;;Total CCAA;Total nacional;
2007;4;1071.1;Protegida;;Total CCAA;Total nacional;
2008;4;1131.6;Protegida;;Total CCAA;Total nacional;
2009;4;1124.3;Protegida;;Total CCAA;Total nacional;
2010;4;1163.5;Protegida;;Total CCAA;Total nacional;
2011;4;1158.2;Protegida;;Total CCAA;Total nacional;
2012;4;1129.3;Protegida;;Total CCAA;Total nacional;
2013;4;1102.9;Protegida;;Total CCAA;Total nacional;
2014;4;1099.9;Protegida;;Total CCAA;Total nacional;
2015;4;1095.6;Protegida;;Total CCAA;Total nacional;
2016;4;1124.3;Protegida;;Total CCAA;Total nacional;
2017;4;1128.3;Protegida;;Total CCAA;Total nacional;
2018;4;1127.1;Protegida;;Total CCAA;Total nacional;
2019;4;1129;Protegida;;Total CCAA;Total nacional;
2020;4;1134.9;Protegida;;Total CCAA;Total nacional;
2021;4;1144.8;Protegida;;Total CCAA;Total nacional;
2022;4;1158.1;Protegida;;Total CCAA;Total nacional;
2023;4;1166.8;Protegida;;Total CCAA;Total nacional;
2024;4;1169.4;Protegida;;Total CCAA;Total nacional;
2025;4;1201.1;Protegida;;Total CCAA;Total nacional;
2005;1;912.6;Protegida;;Total CCAA;Total nacional;
2006;1;977.4;Protegida;;Total CCAA;Total nacional;
2007;1;1020.3;Protegida;;Total CCAA;Total nacional;
2008;1;1100;Protegida;;Total CCAA;Total nacional;
2009;1;1112.5;Protegida;;Total CCAA;Total nacional;
2010;1;1133.4;Protegida;;Total CCAA;Total nacional;
2011;1;1164.9;Protegida;;Total CCAA;Total nacional;
2012;1;1150.8;Protegida;;Total CCAA;Total nacional;
2013;1;1120.9;Protegida;;Total CCAA;Total nacional;
2014;1;1098;Protegida;;Total CCAA;Total nacional;
2015;1;1095.4;Protegida;;Total CCAA;Total nacional;
2016;1;1112.2;Protegida;;Total CCAA;Total nacional;
2017;1;1133.5;Protegida;;Total CCAA;Total nacional;
2018;1;1129.3;Protegida;;Total CCAA;Total nacional;
2019;1;1125.8;Protegida;;Total CCAA;Total nacional;
2020;1;1130.8;Protegida;;Total CCAA;Total nacional;
2021;1;1137.8;Protegida;;Total CCAA;Total nacional;
2022;1;1142;Protegida;;Total CCAA;Total nacional;
2023;1;1163.7;Protegida;;Total CCAA;Total nacional;
2024;1;1167.6;Protegida;;Total CCAA;Total nacional;
2025;1;1170.2;Protegida;;Total CCAA;Total nacional;
2026;1;1222.3;Protegida;;Total CCAA;Total nacional;
2005;2;916.2;Protegida;;Total CCAA;Total nacional;
2006;2;995.6;Protegida;;Total CCAA;Total nacional;
2007;2;1035.8;Protegida;;Total CCAA;Total nacional;
2008;2;1112.5;Protegida;;Total CCAA;Total nacional;
2009;2;1096.9;Protegida;;Total CCAA;Total nacional;
2010;2;1141.4;Protegida;;Total CCAA;Total nacional;
2011;2;1161.7;Protegida;;Total CCAA;Total nacional;
2012;2;1157.1;Protegida;;Total CCAA;Total nacional;
2013;2;1118.2;Protegida;;Total CCAA;Total nacional;
2014;2;1098.7;Protegida;;Total CCAA;Total nacional;
2015;2;1094.6;Protegida;;Total CCAA;Total nacional;
2016;2;1107.8;Protegida;;Total CCAA;Total nacional;
2017;2;1134.2;Protegida;;Total CCAA;Total nacional;
2018;2;1130;Protegida;;Total CCAA;Total nacional;
2019;2;1124.2;Protegida;;Total CCAA;Total nacional;
2020;2;1134.8;Protegida;;Total CCAA;Total nacional;
2021;2;1143;Protegida;;Total CCAA;Total nacional;
2022;2;1151.9;Protegida;;Total CCAA;Total nacional;
2023;2;1164.8;Protegida;;Total CCAA;Total nacional;
2024;2;1169.4;Protegida;;Total CCAA;Total nacional;
2025;2;1188;Protegida;;Total CCAA;Total nacional;
2026;2;1247;Protegida;;Total CCAA;Total nacional;
1995;3;682.6;Libre;;Total CCAA;Total nacional;
1996;3;691;Libre;;Total CCAA;Total nacional;
1997;3;726.4;Libre;;Total CCAA;Total nacional;
1998;3;777;Libre;;Total CCAA;Total nacional;
1999;3;827.5;Libre;;Total CCAA;Total nacional;
2000;3;891.6;Libre;;Total CCAA;Total nacional;
2001;3;982.6;Libre;;Total CCAA;Total nacional;
2002;3;1142.7;Libre;;Total CCAA;Total nacional;
2003;3;1344.9;Libre;;Total CCAA;Total nacional;
2004;3;1570.8;Libre;;Total CCAA;Total nacional;
2005;3;1781.5;Libre;;Total CCAA;Total nacional;
2006;3;1956.7;Libre;;Total CCAA;Total nacional;
2007;3;2061.2;Libre;;Total CCAA;Total nacional;
2008;3;2068.7;Libre;;Total CCAA;Total nacional;
2009;3;1896.8;Libre;;Total CCAA;Total nacional;
2010;3;1832;Libre;;Total CCAA;Total nacional;
2011;3;1729.3;Libre;;Total CCAA;Total nacional;
2012;3;1565.6;Libre;;Total CCAA;Total nacional;
2013;3;1495.3;Libre;;Total CCAA;Total nacional;
2014;3;1455.8;Libre;;Total CCAA;Total nacional;
2015;3;1476;Libre;;Total CCAA;Total nacional;
2016;3;1499.7;Libre;;Total CCAA;Total nacional;
2017;3;1540;Libre;;Total CCAA;Total nacional;
2018;3;1589.5;Libre;;Total CCAA;Total nacional;
2019;3;1638.3;Libre;;Total CCAA;Total nacional;
2020;3;1619.6;Libre;;Total CCAA;Total nacional;
2021;3;1661.6;Libre;;Total CCAA;Total nacional;
2022;3;1740;Libre;;Total CCAA;Total nacional;
2023;3;1812.4;Libre;;Total CCAA;Total nacional;
2024;3;1921;Libre;;Total CCAA;Total nacional;
2025;3;2153.4;Libre;;Total CCAA;Total nacional;
1995;4;692.7;Libre;;Total CCAA;Total nacional;
1996;4;694.4;Libre;;Total CCAA;Total nacional;
1997;4;702.8;Libre;;Total CCAA;Total nacional;
1998;4;756.7;Libre;;Total CCAA;Total nacional;
1999;4;829.2;Libre;;Total CCAA;Total nacional;
2000;4;893.3;Libre;;Total CCAA;Total nacional;
2001;4;992.7;Libre;;Total CCAA;Total nacional;
2002;4;1164.6;Libre;;Total CCAA;Total nacional;
2003;4;1380.3;Libre;;Total CCAA;Total nacional;
2004;4;1618;Libre;;Total CCAA;Total nacional;
2005;4;1824.3;Libre;;Total CCAA;Total nacional;
2006;4;1990.5;Libre;;Total CCAA;Total nacional;
2007;4;2085.5;Libre;;Total CCAA;Total nacional;
2008;4;2018.5;Libre;;Total CCAA;Total nacional;
2009;4;1892.3;Libre;;Total CCAA;Total nacional;
2010;4;1825.5;Libre;;Total CCAA;Total nacional;
2011;4;1701.8;Libre;;Total CCAA;Total nacional;
2012;4;1531.2;Libre;;Total CCAA;Total nacional;
2013;4;1466.9;Libre;;Total CCAA;Total nacional;
2014;4;1463.1;Libre;;Total CCAA;Total nacional;
2015;4;1490.1;Libre;;Total CCAA;Total nacional;
2016;4;1512;Libre;;Total CCAA;Total nacional;
2017;4;1558.7;Libre;;Total CCAA;Total nacional;
2018;4;1618.8;Libre;;Total CCAA;Total nacional;
2019;4;1652.8;Libre;;Total CCAA;Total nacional;
2020;4;1622.3;Libre;;Total CCAA;Total nacional;
2021;4;1694.1;Libre;;Total CCAA;Total nacional;
2022;4;1749.2;Libre;;Total CCAA;Total nacional;
2023;4;1842.3;Libre;;Total CCAA;Total nacional;
2024;4;1972.1;Libre;;Total CCAA;Total nacional;
2025;4;2230;Libre;;Total CCAA;Total nacional;
1995;1;670.8;Libre;;Total CCAA;Total nacional;
1996;1;686;Libre;;Total CCAA;Total nacional;
1997;1;691;Libre;;Total CCAA;Total nacional;
1998;1;716.3;Libre;;Total CCAA;Total nacional;
1999;1;780.3;Libre;;Total CCAA;Total nacional;
2000;1;856.2;Libre;;Total CCAA;Total nacional;
2001;1;930.3;Libre;;Total CCAA;Total nacional;
2002;1;1051.7;Libre;;Total CCAA;Total nacional;
2003;1;1230.3;Libre;;Total CCAA;Total nacional;
2004;1;1456.2;Libre;;Total CCAA;Total nacional;
2005;1;1685.4;Libre;;Total CCAA;Total nacional;
2006;1;1887.6;Libre;;Total CCAA;Total nacional;
2007;1;2024.2;Libre;;Total CCAA;Total nacional;
2008;1;2101.4;Libre;;Total CCAA;Total nacional;
2009;1;1958.1;Libre;;Total CCAA;Total nacional;
2010;1;1865.7;Libre;;Total CCAA;Total nacional;
2011;1;1777.6;Libre;;Total CCAA;Total nacional;
2012;1;1649.3;Libre;;Total CCAA;Total nacional;
2013;1;1516.4;Libre;;Total CCAA;Total nacional;
2014;1;1459.4;Libre;;Total CCAA;Total nacional;
2015;1;1457.9;Libre;;Total CCAA;Total nacional;
2016;1;1492.4;Libre;;Total CCAA;Total nacional;
2017;1;1525.8;Libre;;Total CCAA;Total nacional;
2018;1;1566.6;Libre;;Total CCAA;Total nacional;
2019;1;1636.3;Libre;;Total CCAA;Total nacional;
2020;1;1640.4;Libre;;Total CCAA;Total nacional;
2021;1;1625.4;Libre;;Total CCAA;Total nacional;
2022;1;1734;Libre;;Total CCAA;Total nacional;
2023;1;1788.4;Libre;;Total CCAA;Total nacional;
2024;1;1865.8;Libre;;Total CCAA;Total nacional;
2025;1;2033.4;Libre;;Total CCAA;Total nacional;
2026;1;2315.7;Libre;;Total CCAA;Total nacional;
1995;2;686;Libre;;Total CCAA;Total nacional;
1996;2;697.8;Libre;;Total CCAA;Total nacional;
1997;2;726.4;Libre;;Total CCAA;Total nacional;
1998;2;761.8;Libre;;Total CCAA;Total nacional;
1999;2;805.6;Libre;;Total CCAA;Total nacional;
2000;2;879.8;Libre;;Total CCAA;Total nacional;
2001;2;962.4;Libre;;Total CCAA;Total nacional;
2002;2;1117.4;Libre;;Total CCAA;Total nacional;
2003;2;1309.6;Libre;;Total CCAA;Total nacional;
2004;2;1538.8;Libre;;Total CCAA;Total nacional;
2005;2;1752.8;Libre;;Total CCAA;Total nacional;
2006;2;1942.3;Libre;;Total CCAA;Total nacional;
2007;2;2054.5;Libre;;Total CCAA;Total nacional;
2008;2;2095.7;Libre;;Total CCAA;Total nacional;
2009;2;1920.9;Libre;;Total CCAA;Total nacional;
2010;2;1848.9;Libre;;Total CCAA;Total nacional;
2011;2;1752.1;Libre;;Total CCAA;Total nacional;
2012;2;1606.4;Libre;;Total CCAA;Total nacional;
2013;2;1502.8;Libre;;Total CCAA;Total nacional;
2014;2;1459.3;Libre;;Total CCAA;Total nacional;
2015;2;1476.8;Libre;;Total CCAA;Total nacional;
2016;2;1506.4;Libre;;Total CCAA;Total nacional;
2017;2;1530;Libre;;Total CCAA;Total nacional;
2018;2;1587.9;Libre;;Total CCAA;Total nacional;
